Tier,Bed,Plot,Label,Group,Avg_Height_Drone_cm,Vegetation_Fraction,Avg_Temp_C,Average_Height_from_Rover_cm,Average_Leaf_Area_cm2,Average_Pod_Count,Average_Leaf_Count,Average_Flower_Count,Date,Intensive_physiological_plot
29,25,801,151,CB-tepary,0.421056822,0.408062052,30.01000733,35.93,271.1,1,21,0,7/11/2022,0
28,25,802,179,CB-tepary,0.095154038,0.052107987,39.56535185,12.42,16.45,0,2,0,6/20/2022,0
28,25,802,179,CB-tepary,0.387168966,0.335958005,30.13431222,32.12,252.49,1,22,1,7/11/2022,0
28,25,802,179,CB-tepary,0.579241572,0.582642686,29.35217808,49.65,1744.49,3,45,4,7/25/2022,0
27,25,803,334,CB-tepary,0.084528804,0.042404961,39.91846058,6.89,31.28,0,6,0,6/20/2022,0
27,25,803,334,CB-tepary,0.248827985,0.228697975,31.32615015,30.51,290.46,0,36,1,7/11/2022,0
27,25,803,334,CB-tepary,0.401701011,0.513805882,32.324233,36.19,1169.08,1,63,2,7/25/2022,0
26,25,804,340,CB-tepary,0.365865072,0.506608549,30.30832319,34.09,356.61,1,41,1,7/11/2022,0
26,26,805,Check2,CB-tepary,0.103834309,0.059278351,40.0118644,6.56,29.59,0,5,0,6/20/2022,0
26,26,805,Check2,CB-tepary,0.435705945,0.405376039,29.923473,34.52,272.38,1,18,1,7/11/2022,0
27,26,806,22,CB-tepary,0.286003709,0.274489126,32.29543844,25.89,287.1,0,23,0,7/11/2022,0
27,26,806,22,CB-tepary,0.416931042,0.348959682,28.49930028,33.03,854.65,1,29,1,7/25/2022,0
28,26,807,Check1,CB-tepary,0.414219078,0.681360142,29.93932896,33.5,390.43,1,38,1,7/11/2022,0
29,26,808,266,CB-tepary,0.355225858,0.357687752,33.01158522,28.53,249.35,1,23,0,7/11/2022,0
29,27,809,69,CB-tepary,0.530308095,0.517211833,28.07304421,38.54,1360.94,1,47,2,7/25/2022,0
28,27,810,238,CB-tepary,0.356109468,0.49789084,26.86312729,32.31,616.17,1,39,3,7/25/2022,0
27,27,811,33,CB-tepary,0.393799326,0.35042735,29.78091574,34.08,732.98,1,28,1,7/25/2022,0
26,27,812,182,CB-tepary,0.407325136,0.289120236,28.95143565,37.77,592.7,1,37,1,7/25/2022,0
2,28,813,76,CB-tepary,0.079502153,0.029397552,40.10470726,9.94,23.25,0,4,0,6/20/2022,0
2,28,813,76,CB-tepary,0.090013967,0.157855268,36.66559943,23.62,155.39,0,19,0,7/11/2022,0
2,28,813,76,CB-tepary,0.385698306,0.295289506,28.26248282,36.72,678.47,1,31,1,7/25/2022,0
3,28,814,Check2,CB-tepary,0.084530532,0.068514581,39.124063,8.53,38.57,0,6,0,6/20/2022,0
3,28,814,Check2,CB-tepary,0.430556194,0.44005102,31.90723564,33.69,266.54,1,27,1,7/11/2022,0
3,28,814,Check2,CB-tepary,0.605409986,0.71160808,26.85057906,45.63,864.7,1,34,2,7/25/2022,0
4,28,815,155,CB-tepary,0.087701428,0.042646585,40.01288814,7.81,24.61,0,4,0,6/20/2022,0
4,28,815,155,CB-tepary,0.324118643,0.294361526,34.43448182,24.98,209.17,1,22,1,7/11/2022,0
4,28,815,155,CB-tepary,0.471263532,0.466058612,27.89302225,40.53,696.24,2,30,1,7/25/2022,0
5,28,816,308,CB-tepary,0.109991535,0.056942655,39.3240723,9.39,36.89,0,5,0,6/20/2022,0
5,28,816,308,CB-tepary,0.345304364,0.267810274,32.37175798,28.15,170.54,0,19,1,7/11/2022,0
5,28,816,308,CB-tepary,0.45780427,0.417551584,28.20754816,36.56,483.2,1,23,1,7/25/2022,0
5,29,817,330,CB-tepary,0.443573481,0.692607587,26.56385349,41.16,1175.39,1,63,2,7/25/2022,0
4,29,818,328,CB-tepary,0.087306406,0.029800258,39.58398574,4.79,19.14,0,4,0,6/20/2022,0
4,29,818,328,CB-tepary,0.450620258,0.650824504,28.06769233,32.02,990.92,1,55,1,7/25/2022,0
3,29,819,35,CB-tepary,0.114310939,0.026750973,38.84109971,6.57,22.38,0,3,0,6/20/2022,0
3,29,819,35,CB-tepary,0.251510783,0.141794218,31.84288964,29.92,151.57,0,24,1,7/11/2022,0
2,29,820,196,CB-tepary,0.13070638,0.045908505,39.2501422,6.27,26.1,0,3,0,6/20/2022,0
2,29,820,196,CB-tepary,0.300717223,0.211520435,31.04723082,23.56,142.07,0,14,0,7/11/2022,0
2,30,821,Check1,CB-tepary,0.084446774,0.050740979,38.63996162,9.56,28.03,0,6,0,6/20/2022,0
2,30,821,Check1,CB-tepary,0.289400082,0.261370314,33.46648107,23.07,253.37,1,31,1,7/11/2022,0
2,30,821,Check1,CB-tepary,0.512769261,0.443501917,27.1817944,35.37,698.93,1,41,1,7/25/2022,0
3,30,822,158,CB-tepary,0.117763974,0.036082474,39.30788471,10.65,31.2,0,4,0,6/20/2022,0
3,30,822,158,CB-tepary,0.343628579,0.293500999,36.51787284,27.71,267.29,0,28,0,7/11/2022,0
3,30,822,158,CB-tepary,0.561445455,0.454846763,27.14731666,40.18,740.03,1,27,2,7/25/2022,0
4,30,823,316,CB-tepary,0.09464335,0.020618557,39.42945631,9.36,14.72,0,3,0,6/20/2022,0
4,30,823,316,CB-tepary,0.200048359,0.228580802,35.43167349,24.38,248.02,1,23,1,7/11/2022,0
4,30,823,316,CB-tepary,0.334531474,0.233703918,27.60648547,29.45,436.21,1,20,1,7/25/2022,0
5,30,824,48,CB-tepary,0.105751723,0.053632316,39.12288113,10.1,41.3,0,5,0,6/20/2022,0
5,30,824,48,CB-tepary,0.384964333,0.334622235,33.65221336,31.32,274.8,0,21,0,7/11/2022,0
5,30,824,48,CB-tepary,0.512867709,0.551066218,26.55215075,47.98,703.32,2,17,2,7/25/2022,0
5,31,825,28,CB-tepary,0.069290983,0.036423443,39.58218041,6.88,26.14,0,4,0,6/20/2022,0
5,31,825,28,CB-tepary,0.34517573,0.358985261,33.2684085,30.91,275.38,1,24,0,7/11/2022,0
5,31,825,28,CB-tepary,0.548711281,0.626241043,27.84350118,43.18,889.1,1,21,2,7/25/2022,0
4,31,826,318,CB-tepary,0.075048129,0.019334911,39.43407562,7.43,32.32,0,3,0,6/20/2022,0
4,31,826,318,CB-tepary,0.243587489,0.147731534,36.39044099,26.92,234.31,0,29,0,7/11/2022,0
4,31,826,318,CB-tepary,0.186751503,0.221825871,30.80739347,34.23,597.02,2,28,1,7/25/2022,0
3,31,827,61,CB-tepary,0.109322186,0.02214884,39.45506307,6.1,19.36,0,3,0,6/20/2022,0
3,31,827,61,CB-tepary,0.227799481,0.137537495,34.81863207,29.89,146,0,20,0,7/11/2022,0
3,31,827,61,CB-tepary,0.231423113,0.287017259,29.90257015,37.88,551.93,2,29,2,7/25/2022,0
2,31,828,161,CB-tepary,0.090125568,0.032860825,39.1246065,7.58,25.12,0,4,0,6/20/2022,0
2,31,828,161,CB-tepary,0.307699483,0.301729025,33.40863927,30.96,280.38,1,32,0,7/11/2022,0
2,31,828,161,CB-tepary,0.505690778,0.52635851,26.75257143,40.72,986.79,2,32,2,7/25/2022,0
6,28,829,187,CB-tepary,0.088034594,0.021942316,39.8430433,6.24,16.29,0,3,0,6/20/2022,0
6,28,829,187,CB-tepary,0.164245973,0.1047994,36.76411656,21.83,189.34,0,18,0,7/11/2022,0
6,28,829,187,CB-tepary,0.259659651,0.249481999,30.00839073,33.56,648.42,1,35,1,7/25/2022,0
7,28,830,240,CB-tepary,0.092230235,0.028360544,39.3105,7.91,29.54,0,3,0,6/20/2022,0
7,28,830,240,CB-tepary,0.117356569,0.167162698,35.15322557,23.53,211.49,0,15,1,7/11/2022,0
7,28,830,240,CB-tepary,0.277470206,0.170433185,30.6661616,24.8,517.45,1,24,2,7/25/2022,0
8,28,831,103,CB-tepary,0.093711891,0.045827964,39.50463806,7.79,17.85,0,2,0,6/20/2022,0
8,28,831,103,CB-tepary,0.078983202,0.357541245,32.58692352,13.66,314.5,1,12,1,7/11/2022,0
8,28,831,103,CB-tepary,0.131660454,0.420710868,28.77578745,18.48,606.53,1,19,1,7/25/2022,0
9,28,832,Check2,CB-tepary,0.086939248,0.080863402,39.27380757,8.62,37.68,0,6,0,6/20/2022,0
9,28,832,Check2,CB-tepary,0.396742851,0.496180515,30.87127835,31.79,278.02,0,29,1,7/11/2022,0
9,28,832,Check2,CB-tepary,0.641029908,0.773579247,26.32787547,45.45,815.99,1,30,3,7/25/2022,0
9,29,833,29,CB-tepary,0.616375719,0.491078123,26.98666272,42.09,701.83,2,23,2,7/25/2022,0
8,29,834,210,CB-tepary,0.126373754,0.042163338,39.36909423,6.98,14.74,0,3,0,6/20/2022,0
8,29,834,210,CB-tepary,0.536015289,0.453103478,30.33785863,35.86,400.22,1,20,1,7/25/2022,0
7,29,835,54,CB-tepary,0.507303275,0.247524966,29.47974325,33.23,603.35,2,32,2,7/25/2022,0
6,29,836,267,CB-tepary,0.573267765,0.368816369,29.39963,41.17,689.04,1,33,2,7/25/2022,0
6,30,837,239,CB-tepary,0.097968069,0.058646556,38.67424815,9.35,37.14,0,6,0,6/20/2022,0
6,30,837,239,CB-tepary,0.262659555,0.28505291,35.64437824,27.75,181.95,0,25,1,7/11/2022,0
6,30,837,239,CB-tepary,0.404033381,0.444765761,27.87277616,41.19,519.85,1,28,3,7/25/2022,0
7,30,838,164,CB-tepary,0.094756687,0.056761202,38.47957823,9.38,42.45,0,6,0,6/20/2022,0
7,30,838,164,CB-tepary,0.380644581,0.362040682,35.36174415,28.37,308,1,23,1,7/11/2022,0
7,30,838,164,CB-tepary,0.549129612,0.614490772,27.12535659,36.89,828.75,1,19,2,7/25/2022,0
8,30,839,23,CB-tepary,0.104378131,0.023518041,38.80478885,11.6,21.81,0,4,0,6/20/2022,0
8,30,839,23,CB-tepary,0.179810462,0.134678478,36.95025154,24.66,196.74,0,21,0,7/11/2022,0
8,30,839,23,CB-tepary,0.279294069,0.263115174,29.60602119,31.42,697.44,1,29,2,7/25/2022,0
9,30,840,280,CB-tepary,0.120148234,0.067936534,37.51183639,10.71,45.81,0,7,0,6/20/2022,0
9,30,840,280,CB-tepary,0.419250968,0.316204691,31.76140642,28.24,267.96,1,23,1,7/11/2022,0
9,30,840,280,CB-tepary,0.655487588,0.50675559,26.94994032,42.86,702.19,2,18,2,7/25/2022,0
9,31,841,Check1,CB-tepary,0.05412044,0.068298969,38.17795231,8.81,45.91,0,8,0,6/20/2022,0
9,31,841,Check1,CB-tepary,0.354793783,0.458103185,31.77613616,32.51,263.46,1,32,1,7/11/2022,0
9,31,841,Check1,CB-tepary,0.506535718,0.756013967,25.74864942,46.56,885.86,1,49,2,7/25/2022,0
8,31,842,13,CB-tepary,0.102442187,0.047881765,39.04905322,8.12,36.64,0,5,0,6/20/2022,0
8,31,842,13,CB-tepary,0.356417215,0.321428571,33.62060685,32.03,222.43,0,19,0,7/11/2022,0
8,31,842,13,CB-tepary,0.597969399,0.564657382,27.52756652,43.27,688.36,1,20,2,7/25/2022,0
7,31,843,145,CB-tepary,0.089334255,0.027357696,39.2896703,5.93,17.99,0,3,0,6/20/2022,0
7,31,843,145,CB-tepary,0.252640034,0.229049494,33.85281287,29.48,171.19,0,20,0,7/11/2022,0
7,31,843,145,CB-tepary,0.464720207,0.434424129,28.23754839,39.56,666.75,1,28,2,7/25/2022,0
6,31,844,299,CB-tepary,0.092707098,0.024806701,39.3904982,5.89,15.78,0,3,0,6/20/2022,0
6,31,844,299,CB-tepary,0.280940082,0.193124297,35.82440967,29.93,189.23,0,21,0,7/11/2022,0
6,31,844,299,CB-tepary,0.386038956,0.32868496,28.40091821,36.15,521.74,1,21,2,7/25/2022,0
10,28,845,208,CB-tepary,0.092836303,0.043774162,39.30989036,8.53,24.07,0,5,0,6/20/2022,0
10,28,845,208,CB-tepary,0.246224928,0.250070862,33.21949664,26.98,195.48,1,23,1,7/11/2022,0
10,28,845,208,CB-tepary,0.48580784,0.44712078,27.6934352,38.18,708.06,2,24,2,7/25/2022,0
11,28,846,139,CB-tepary,0.115556496,0.049540696,39.10986579,8.99,26.46,0,5,0,6/20/2022,0
11,28,846,139,CB-tepary,0.279269592,0.237462505,34.64836683,25.95,163.14,1,20,1,7/11/2022,0
11,28,846,139,CB-tepary,0.425815095,0.409004821,29.83553509,33.62,564.23,1,29,2,7/25/2022,0
12,28,847,222,CB-tepary,0.076440611,0.042440531,39.15830859,8.28,24.58,0,4,0,6/20/2022,0
12,28,847,222,CB-tepary,0.279391527,0.232916198,30.93136186,23.95,169.71,1,19,1,7/11/2022,0
12,28,847,222,CB-tepary,0.531034228,0.352721292,28.91673529,30.99,493.52,1,19,1,7/25/2022,0
13,28,848,2,CB-tepary,0.102962464,0.087427513,38.61303796,9.8,47.98,0,6,0,6/20/2022,0
13,28,848,2,CB-tepary,0.399050254,0.448152872,32.12072636,32.38,302.53,1,24,1,7/11/2022,0
13,28,848,2,CB-tepary,0.616115996,0.583274425,26.93713529,49.36,703.9,1,20,3,7/25/2022,0
13,29,849,236,CB-tepary,0.098103574,0.032452164,39.67412039,6.69,11.81,0,3,0,6/20/2022,0
13,29,849,236,CB-tepary,0.545646206,0.50418782,28.1258139,41.75,698.34,2,32,2,7/25/2022,0
12,29,850,Check1,CB-tepary,0.056706527,0.076675258,38.91700227,8.39,53.46,0,8,0,6/20/2022,0
12,29,850,Check1,CB-tepary,0.60677335,0.712100765,26.97316657,46.03,832.96,1,45,1,7/25/2022,0
11,29,851,302,CB-tepary,0.556336296,0.461195724,30.32151063,39.03,556.97,1,25,2,7/25/2022,0
10,29,852,49,CB-tepary,0.112156354,0.066527062,39.03094628,10.57,46.48,0,7,0,6/20/2022,0
10,29,852,49,CB-tepary,0.521086744,0.496176338,29.01317398,38.73,606.68,2,25,2,7/25/2022,0
10,30,853,197,CB-tepary,0.085315831,0.051868557,38.45643956,8.66,27.1,0,5,0,6/20/2022,0
10,30,853,197,CB-tepary,0.327172574,0.357119423,34.68928921,29.16,258.32,0,23,0,7/11/2022,0
10,30,853,197,CB-tepary,0.552138627,0.527836686,27.47049006,42.14,613.52,2,23,1,7/25/2022,0
11,30,854,249,CB-tepary,0.099454522,0.034578202,38.76909907,8.93,15.4,0,5,0,6/20/2022,0
11,30,854,249,CB-tepary,0.163655374,0.117032246,38.29051415,17.42,59.97,0,17,0,7/11/2022,0
11,30,854,249,CB-tepary,0.232941548,0.179084074,29.75869483,29.49,327.62,1,28,2,7/25/2022,0
12,30,855,156,CB-tepary,0.088691768,0.038709936,38.7120669,8.82,33.13,0,5,0,6/20/2022,0
12,30,855,156,CB-tepary,0.284122385,0.229143046,36.06717626,25.41,206.94,0,19,1,7/11/2022,0
12,30,855,156,CB-tepary,0.494682356,0.402682843,27.47197643,36.99,685.4,2,29,2,7/25/2022,0
13,30,856,Check2,CB-tepary,0.108618501,0.067815722,37.94656438,9.92,36.95,0,6,0,6/20/2022,0
13,30,856,Check2,CB-tepary,0.484753251,0.496883202,32.45718144,32.59,334.14,1,31,1,7/11/2022,0
13,30,856,Check2,CB-tepary,0.547469481,0.746625085,26.50884209,41.81,899.18,1,32,3,7/25/2022,0
13,31,857,96,CB-tepary,0.071925029,0.022430735,39.33025967,4.75,13.49,0,1,0,6/20/2022,0
13,31,857,96,CB-tepary,0.063725622,0.171869141,34.64402596,15.96,157.63,0,8,1,7/11/2022,0
13,31,857,96,CB-tepary,0.13987193,0.285414391,27.39416798,23.32,433.79,1,13,1,7/25/2022,0
12,31,858,85,CB-tepary,0.086151375,0.033455012,38.74275133,8.12,34.19,0,5,0,6/20/2022,0
12,31,858,85,CB-tepary,0.325907399,0.263568616,35.07194822,31.96,286.35,1,30,0,7/11/2022,0
12,31,858,85,CB-tepary,0.658922082,0.390849282,28.39392903,43.19,713.56,1,26,2,7/25/2022,0
11,31,859,30,CB-tepary,0.117922314,0.021501063,39.09378689,7.42,27.58,0,4,0,6/20/2022,0
11,31,859,30,CB-tepary,0.287987763,0.180201247,35.93739116,25.74,248.83,0,23,0,7/11/2022,0
11,31,859,30,CB-tepary,0.43135224,0.406658919,28.70578204,34.9,1103.2,2,34,2,7/25/2022,0
10,31,860,211,CB-tepary,0.099491209,0.022189111,39.15532426,5.51,15.12,0,2,0,6/20/2022,0
10,31,860,211,CB-tepary,0.114965406,0.216629171,38.33363445,20.68,146.19,0,14,0,7/11/2022,0
10,31,860,211,CB-tepary,0.266293316,0.308641975,28.56446231,28.6,444,1,17,2,7/25/2022,0
14,28,861,74,CB-tepary,0.102037376,0.045868235,39.58911474,9.55,34.68,0,5,0,6/20/2022,0
14,28,861,74,CB-tepary,0.397885723,0.290539429,34.2817787,25.66,283.67,0,25,0,7/11/2022,0
14,28,861,74,CB-tepary,0.649709269,0.4786539,27.84223377,41.4,817.21,1,26,2,7/25/2022,0
15,28,862,206,CB-tepary,0.070484003,0.048687178,39.97000156,9.23,29.68,0,5,0,6/20/2022,0
15,28,862,206,CB-tepary,0.300492649,0.38263967,33.7660517,29.81,303.66,1,27,1,7/11/2022,0
15,28,862,206,CB-tepary,0.529327653,0.671479755,26.72676125,41.65,961.77,1,29,2,7/25/2022,0
16,28,863,134,CB-tepary,0.106536274,0.047896025,39.84231536,10.56,27.14,0,5,0,6/20/2022,0
16,28,863,134,CB-tepary,0.326741602,0.267762661,33.68288132,25.46,187.87,1,19,1,7/11/2022,0
16,28,863,134,CB-tepary,0.502660511,0.484826963,28.77607631,36.12,584.24,1,26,1,7/25/2022,0
17,28,864,300,CB-tepary,0.105004515,0.04825705,39.2957168,8.86,28.29,0,5,0,6/20/2022,0
17,28,864,300,CB-tepary,0.355058776,0.251242032,35.63749081,26.53,204.57,0,22,0,7/11/2022,0
17,28,864,300,CB-tepary,0.569400526,0.470021207,27.87104199,37.08,729.81,1,23,2,7/25/2022,0
17,29,865,107,CB-tepary,0.109640196,0.043844518,39.31377755,7.83,24.56,0,5,0,6/20/2022,0
17,29,865,107,CB-tepary,0.609747508,0.460912544,28.03889106,44.67,634.3,1,20,1,7/25/2022,0
16,29,866,215,CB-tepary,0.502456363,0.3815427,29.72451364,37.8,594.9,2,29,2,7/25/2022,0
15,29,867,261,CB-tepary,0.096931319,0.069788982,39.29753328,6.87,27.03,0,4,0,6/20/2022,0
15,29,867,261,CB-tepary,0.54043313,0.427714586,28.00279547,36.2,485.65,1,25,1,7/25/2022,0
14,29,868,70,CB-tepary,0.12804621,0.042203608,39.21683025,8.94,42.86,0,5,0,6/20/2022,0
14,29,868,70,CB-tepary,0.501792995,0.266221108,30.43683948,35.39,439.78,1,24,2,7/25/2022,0
14,30,869,307,CB-tepary,0.085340449,0.053680735,38.83348008,6.81,15.04,0,2,0,6/20/2022,0
14,30,869,307,CB-tepary,0.479484847,0.644673228,27.62498858,35.09,631.25,1,23,1,7/25/2022,0
15,30,870,Check1,CB-tepary,0.375393798,0.642243008,29.54837084,30.72,476,1,45,1,7/11/2022,0
15,30,870,Check1,CB-tepary,0.558637065,0.888289099,25.86758833,52,1174.3,1,55,1,7/25/2022,0
16,30,871,53,CB-tepary,0.382394825,0.367688414,30.70685895,25.52,496.42,0,47,0,7/11/2022,0
16,30,871,53,CB-tepary,0.617960334,0.529690704,27.73449257,46.96,684.82,2,20,1,7/25/2022,0
17,30,872,257,CB-tepary,0.324252235,0.32178009,30.13423819,24.38,226.3,0,25,0,7/11/2022,0
17,30,872,257,CB-tepary,0.579763319,0.543190362,27.62007844,42.69,743.58,1,20,2,7/25/2022,0
17,31,873,331,CB-tepary,0.055832297,0.055317101,38.5501053,8.4,41.66,0,7,0,6/20/2022,0
17,31,873,331,CB-tepary,0.377737823,0.585104875,31.58043414,32.06,426.07,1,43,1,7/11/2022,0
17,31,873,331,CB-tepary,0.440045047,0.859563439,27.41490088,45.29,1338.46,1,52,1,7/25/2022,0
16,31,874,Check2,CB-tepary,0.084997713,0.093786353,38.03373995,9.02,52.04,0,7,1,6/20/2022,0
16,31,874,Check2,CB-tepary,0.440800442,0.549001687,30.4597367,35.3,234.41,1,25,1,7/11/2022,0
16,31,874,Check2,CB-tepary,0.462681907,0.757683368,26.99170483,40.68,649.71,1,28,2,7/25/2022,0
15,31,875,324,CB-tepary,0.090427984,0.063587307,38.42060487,8.57,54.36,0,6,0,6/20/2022,0
15,31,875,324,CB-tepary,0.476115217,0.483220847,31.8895793,33.72,299.78,1,23,1,7/11/2022,0
15,31,875,324,CB-tepary,0.558201933,0.717409134,26.29789138,51.11,783.54,2,20,2,7/25/2022,0
14,31,876,67,CB-tepary,0.089451511,0.039022229,39.11292078,8.43,33.24,0,4,0,6/20/2022,0
14,31,876,67,CB-tepary,0.415139023,0.381568349,29.60080656,34.44,296.04,0,23,1,7/11/2022,0
14,31,876,67,CB-tepary,0.568842776,0.544759334,27.11410323,41.83,766.35,1,23,2,7/25/2022,0
18,28,877,153,CB-tepary,0.115010517,0.218404043,36.50113829,14.22,313.11,0,27,1,7/11/2022,0
18,28,877,153,CB-tepary,0.377449185,0.346142344,28.19229002,24.39,766.1,1,28,1,7/25/2022,0
19,28,878,117,CB-tepary,0.113350964,0.066970039,39.56324123,8.56,44.7,0,6,0,6/20/2022,0
19,28,878,117,CB-tepary,0.352325551,0.314048804,33.4940256,29.04,167,0,15,0,7/11/2022,0
20,28,879,42,CB-tepary,0.093657187,0.051747745,39.36555155,8.63,30.97,0,6,0,6/20/2022,0
20,28,879,42,CB-tepary,0.25091673,0.299446944,35.67932739,27.1,216.83,0,25,0,7/11/2022,0
21,28,880,112,CB-tepary,0.114928972,0.084809923,38.70818295,8.09,46.34,0,5,0,6/20/2022,0
21,28,880,112,CB-tepary,0.406606629,0.455919573,33.10226366,30.02,335.28,1,22,1,7/11/2022,0
21,28,880,112,CB-tepary,0.639054707,0.695113853,27.04021559,47.27,791.78,1,20,2,7/25/2022,0
21,29,881,315,CB-tepary,0.448481657,0.420551671,28.85260363,30.88,457.61,1,27,2,7/25/2022,0
20,29,882,43,CB-tepary,0.632894286,0.431348257,28.55069979,37.76,714.91,1,31,1,7/25/2022,0
19,29,883,59,CB-tepary,0.604559064,0.29616777,29.69496933,39.05,566.33,1,24,1,7/25/2022,0
18,30,885,5,CB-tepary,0.350011009,0.382759216,28.99958495,42.8,670.52,1,20,2,7/25/2022,0
19,30,886,104,CB-tepary,0.719857267,0.596218596,27.9307204,48.45,839.32,1,20,2,7/25/2022,0
20,30,887,101,CB-tepary,0.580793379,0.43160458,27.91033283,42.32,822.08,1,30,2,7/25/2022,0
21,30,888,251,CB-tepary,0.598637529,0.626302973,28.10143032,42.3,700.21,1,22,2,7/25/2022,0
21,31,889,Check1,CB-tepary,0.058306104,0.081950709,38.27488943,9.66,53.91,0,9,0,6/20/2022,0
21,31,889,Check1,CB-tepary,0.42928343,0.692233783,31.40277092,35.1,393.85,1,39,1,7/11/2022,0
21,31,889,Check1,CB-tepary,0.531241134,0.851551957,25.81598021,50.82,918.95,1,51,1,7/25/2022,0
20,31,890,Check2,CB-tepary,0.094037668,0.09439433,37.8216397,9.43,60.61,0,7,0,6/20/2022,0
20,31,890,Check2,CB-tepary,0.501745485,0.601167042,29.95443698,36.71,316.73,1,27,1,7/11/2022,0
20,31,890,Check2,CB-tepary,0.490319371,0.735963841,28.78470783,38.07,801.48,1,33,2,7/25/2022,0
19,31,891,176,CB-tepary,0.111195946,0.024685889,39.29183831,4.81,14.77,0,3,0,6/20/2022,0
19,31,891,176,CB-tepary,0.189976969,0.17428605,31.14675098,25.65,136.22,0,15,1,7/11/2022,0
19,31,891,176,CB-tepary,0.351525797,0.33446865,34.66047979,34.54,511.68,1,28,2,7/25/2022,0
18,31,892,336,CB-tepary,0.052141663,0.056258054,38.68718338,8.24,45.32,0,8,0,6/20/2022,0
18,31,892,336,CB-tepary,0.410380131,0.563531121,30.43992074,31.27,327.51,1,37,1,7/11/2022,0
18,31,892,336,CB-tepary,0.535163853,0.822368421,28.86569166,50.17,933.4,1,48,2,7/25/2022,0
22,28,893,12,CB-tepary,0.102769652,0.060572025,39.90051435,7.25,36.42,0,5,0,6/20/2022,0
22,28,893,12,CB-tepary,0.365220398,0.324664588,33.71267219,27.75,243.6,0,21,0,7/11/2022,0
22,28,893,12,CB-tepary,0.548483141,0.497354497,26.48682817,40.65,599.07,1,22,2,7/25/2022,0
23,28,894,90,CB-tepary,0.078421247,0.050423202,40.01749578,11.9,22.57,0,4,0,6/20/2022,0
23,28,894,90,CB-tepary,0.346316399,0.255085302,35.50986836,30.21,270.95,1,21,1,7/11/2022,0
23,28,894,90,CB-tepary,0.559985937,0.447657606,27.1209854,42.42,754.74,1,19,2,7/25/2022,0
24,28,895,38,CB-tepary,0.079919577,0.064984556,40.19336223,5.44,33.83,0,5,0,6/20/2022,0
24,28,895,38,CB-tepary,0.36283038,0.363826537,32.18554872,29.42,243.92,1,23,1,7/11/2022,0
24,28,895,38,CB-tepary,0.55559558,0.588584711,26.6645306,44.74,647.48,1,24,2,7/25/2022,0
25,28,896,71,CB-tepary,0.332829662,0.275415722,33.15242749,30.42,214.61,0,18,1,7/11/2022,0
25,28,896,71,CB-tepary,0.527535024,0.504273504,28.17235001,38.97,659.77,1,23,1,7/25/2022,0
22,29,900,312,CB-tepary,0.500352676,0.329469913,28.07150974,34.08,1107.4,0,51,1,7/25/2022,0
22,30,901,47,CB-tepary,0.642487116,0.669087491,26.94363189,44.67,666.77,1,21,2,7/25/2022,0
23,30,902,339,CB-tepary,0.414975148,0.861219028,25.77073519,43.03,1431.2,1,64,2,7/25/2022,0
24,30,903,Check2,CB-tepary,0.389825869,0.843861791,25.69799038,39.93,1185.19,1,42,3,7/25/2022,0
25,30,904,268,CB-tepary,0.64606962,0.724358974,26.64967825,52.12,990.53,1,28,2,7/25/2022,0
25,31,905,73,CB-tepary,0.086264837,0.070997101,39.39553268,9.19,46.23,0,6,1,6/20/2022,0
25,31,905,73,CB-tepary,0.457467943,0.479026059,32.07810151,34.82,397.5,0,31,0,7/11/2022,0
25,31,905,73,CB-tepary,0.632297847,0.713502547,28.94033363,51.41,604.37,2,21,2,7/25/2022,0
24,31,906,Check1,CB-tepary,0.073035824,0.053311404,39.20764194,8.07,47.87,0,8,0,6/20/2022,0
24,31,906,Check1,CB-tepary,0.514052251,0.786173703,27.05909762,50.64,840.62,1,46,1,7/25/2022,0
23,31,907,294,CB-tepary,0.096004727,0.048016366,39.41179492,7.93,41.79,0,5,0,6/20/2022,0
23,31,907,294,CB-tepary,0.520620503,0.629479682,28.7597215,45.29,834.24,1,25,2,7/25/2022,0
22,31,908,274,CB-tepary,0.07965856,0.038148341,38.90512993,7.63,35.66,0,5,0,6/20/2022,0
22,31,908,274,CB-tepary,0.369397038,0.288174916,32.80505425,30.19,250.01,1,25,0,7/11/2022,0
22,31,908,274,CB-tepary,0.40738886,0.406936144,30.64671115,37.43,719.36,2,31,2,7/25/2022,0
26,28,909,337,CB-tepary,0.062925607,0.043532539,40.81368519,2.67,14.21,0,0,0,6/20/2022,0
26,28,909,337,CB-tepary,0.300920412,0.418517998,32.07412061,26.31,392.34,0,42,1,7/11/2022,0
26,28,909,337,CB-tepary,0.403225541,0.718441403,27.76900891,34.65,911.2,1,47,2,7/25/2022,0
27,28,910,150,CB-tepary,0.543095437,0.512991881,28.11379463,43.37,1009.39,2,32,2,7/25/2022,0
28,28,911,16,CB-tepary,0.569004778,0.399521531,27.66571928,40.03,633.75,1,21,2,7/25/2022,0
29,28,912,277,CB-tepary,0.101781227,0.048577961,38.83171948,8.32,30.86,0,4,0,6/20/2022,0
29,28,912,277,CB-tepary,0.349454571,0.307345164,33.6416562,28.27,249.46,0,23,0,7/11/2022,0
29,28,912,277,CB-tepary,0.577920061,0.510079427,28.29892563,37.11,753.89,1,31,2,7/25/2022,0
